day,mean_count,ci2.5_count,ci97.5_count
611,2320.0,2320.0,2320.0
612,2320.0,2320.0,2320.0
613,2320.0,2320.0,2320.0
614,2320.0,2320.0,2320.0
615,2320.0,2320.0,2320.0
616,2320.0,2320.0,2320.0
617,2320.0,2320.0,2320.0
618,2320.0,2320.0,2320.0
619,2320.0,2320.0,2320.0
620,2320.0,2320.0,2320.0
621,2320.0,2320.0,2320.0
622,2320.0,2320.0,2320.0
623,2320.0,2320.0,2320.0
624,2320.0,2320.0,2320.0
625,2320.0,2320.0,2320.0
626,2320.0,2320.0,2320.0
627,2320.0,2320.0,2320.0
628,2320.0,2320.0,2320.0
629,2320.0,2320.0,2320.0
630,2320.0,2320.0,2320.0
631,2320.0,2320.0,2320.0
632,2320.0,2320.0,2320.0
633,2320.0,2320.0,2320.0
634,2320.0,2320.0,2320.0
635,2320.0,2320.0,2320.0
636,2320.0,2320.0,2320.0
637,2320.0,2320.0,2320.0
638,2320.0,2320.0,2320.0
639,2320.0,2320.0,2320.0
640,2320.0,2320.0,2320.0
641,2320.0,2320.0,2320.0
642,2320.0,2320.0,2320.0
643,2320.0,2320.0,2320.0
644,2320.0,2320.0,2320.0
645,2320.0,2320.0,2320.0
646,2320.0,2320.0,2320.0
647,2320.0,2320.0,2320.0
648,2320.0,2320.0,2320.0
649,2320.0,2320.0,2320.0
650,2320.0,2320.0,2320.0
651,2320.0,2320.0,2320.0
652,2320.0,2320.0,2320.0
653,2320.0,2320.0,2320.0
654,2320.0,2320.0,2320.0
655,2320.0,2320.0,2320.0
656,2320.0,2320.0,2320.0
657,2320.0,2320.0,2320.0
658,2320.0,2320.0,2320.0
659,2320.0,2320.0,2320.0
660,2320.0,2320.0,2320.0
661,2320.0,2320.0,2320.0
662,2320.0,2320.0,2320.0
663,2320.0,2320.0,2320.0
664,2320.0,2320.0,2320.0
665,2320.0,2320.0,2320.0
666,2320.0,2320.0,2320.0
667,2320.0,2320.0,2320.0
668,2320.0,2320.0,2320.0
669,2320.0,2320.0,2320.0
670,2320.0,2320.0,2320.0
671,2320.0,2320.0,2320.0
672,2320.0,2320.0,2320.0
673,2320.0,2320.0,2320.0
674,2320.0,2320.0,2320.0
675,2320.0,2320.0,2320.0
676,2320.0,2320.0,2320.0
677,2320.0,2320.0,2320.0
678,2320.0,2320.0,2320.0
679,2320.0,2320.0,2320.0
680,2320.0,2320.0,2320.0
681,2320.0,2320.0,2320.0
682,2320.0,2320.0,2320.0
683,2320.0,2320.0,2320.0
684,2320.0,2320.0,2320.0
685,2320.0,2320.0,2320.0
686,2320.0,2320.0,2320.0
687,2320.0,2320.0,2320.0
688,2320.0,2320.0,2320.0
689,2320.0,2320.0,2320.0
690,2320.0,2320.0,2320.0
691,2320.0,2320.0,2320.0
692,2320.0,2320.0,2320.0
693,2320.0,2320.0,2320.0
694,2320.0,2320.0,2320.0
695,2320.0,2320.0,2320.0
696,2320.0,2320.0,2320.0
697,2320.0,2320.0,2320.0
698,2320.0,2320.0,2320.0
699,2320.0,2320.0,2320.0
700,2320.0,2320.0,2320.0
701,2320.0,2320.0,2320.0
702,2320.0,2320.0,2320.0
703,2320.0,2320.0,2320.0
704,2320.0,2320.0,2320.0
705,2320.0,2320.0,2320.0
706,2320.0,2320.0,2320.0
707,2320.0,2320.0,2320.0
708,2320.0,2320.0,2320.0
709,2320.0,2320.0,2320.0
710,2320.0,2320.0,2320.0
711,2320.0,2320.0,2320.0
712,2320.0,2320.0,2320.0
713,2320.0,2320.0,2320.0
714,2320.0,2320.0,2320.0
715,2320.0,2320.0,2320.0
716,2320.0,2320.0,2320.0
717,2320.0,2320.0,2320.0
718,2320.0,2320.0,2320.0
719,2320.0,2320.0,2320.0
720,2320.0,2320.0,2320.0
721,2320.0,2320.0,2320.0
722,2320.0,2320.0,2320.0
723,2320.0,2320.0,2320.0
724,2320.0,2320.0,2320.0
725,2320.0,2320.0,2320.0
726,2320.0,2320.0,2320.0
727,2320.0,2320.0,2320.0
728,2320.0,2320.0,2320.0
729,2320.0,2320.0,2320.0
730,2320.0,2320.0,2320.0
